-169711,-177754,65190
-169280,-177984,65068
-169138,-178306,65077
-168721,-178656,64451
-169181,-179030,64497
-169305,-178972,63835
-169381,-179145,63930
-169214,-179476,63736
-169277,-179507,63761
-169820,-179344,63439
-169983,-178947,63989
-169670,-178748,64080
-169590,-178459,64235
-169287,-178489,63931
-169284,-178295,63696
-169897,-178067,64105
-169732,-178308,64053
-169230,-178454,63602
-169038,-178039,63445
-168619,-177603,63550
-168286,-177247,64142
-170263,-177771,63319
-170325,-178070,64180
-170544,-178486,65060
-170553,-179073,59767
-169928,-178871,57430
-168942,-178019,58847
-168985,-176991,63289
-169284,-176158,66105
-169907,-175853,67455
-170207,-175791,67372
-169699,-176350,64923
-169066,-176227,62727
-168315,-176568,62013
-167928,-176594,61273
-168064,-176281,62131
-168300,-176323,63425
-168392,-176199,63358
-168898,-176135,64059
-168878,-176453,66615
-169415,-176072,67159
-170105,-176726,65931
-170454,-177538,64320
-169588,-179289,61759
-169175,-179148,62142
-168839,-178923,62689
-169186,-178306,63042
-168322,-177748,62743
-169004,-178154,62588
-169168,-176905,62967
-169427,-177319,63483
-169813,-177539,63463
-169750,-177374,63651
-169831,-176915,64609
-170140,-176884,64967
-169835,-176474,65306
-169365,-176501,65084
-168736,-177290,64765
-169038,-178094,64188
-169211,-178255,63762
-169791,-178356,63441
-170256,-178604,63824
-170023,-178483,63600
-170124,-178499,63425
-170040,-178615,63590
-169859,-178921,63637
-170051,-179318,63329
-170180,-179454,63351
-170490,-179529,63563
-170611,-179756,63826
-170805,-180343,63721
-170653,-180533,63438
-170536,-180503,63292
-170366,-180504,63003
-170261,-180215,62950
-169925,-179855,62838
-169176,-179267,63299
-169217,-179469,63245
-169471,-179195,62821
-169589,-178841,62685
-169079,-178662,63120
-168728,-178712,63388
-168347,-178845,63181
-167787,-179260,62561
-167553,-179256,62319
-167208,-179306,62237
-167292,-179565,62265
-167535,-179772,61870
-167809,-179812,61687
-167962,-179954,61907
-168116,-179965,62265
-167998,-180097,62262
-167827,-180078,62364
-167830,-179741,62520
-167888,-179368,62438
