-8401,-229325,114895
-8418,-229182,115179
-8532,-229362,115280
-8485,-229383,115283
-8479,-229426,115143
-8435,-229390,114721
-8385,-229409,114392
-8248,-229106,114536
-7767,-228958,115356
-7215,-228990,116868
-7623,-228873,115571
-7961,-228333,111584
-7884,-227745,109434
-7351,-227324,111137
-7080,-227504,114932
-6950,-227909,116928
-7640,-229029,119901
-9122,-229561,116835
-10229,-228999,111284
-10190,-228419,110587
-8730,-227722,113762
-7367,-227293,118391
-6523,-227007,120113
-6385,-226839,119438
-7202,-226281,116551
-7896,-226018,115185
-8633,-226510,116163
-8987,-227197,117064
-9564,-227909,116128
-9675,-228430,115309
-9229,-229136,114441
-8690,-229557,114156
-8199,-230180,114355
-8160,-230716,114920
-8250,-230812,115245
-8599,-230858,115010
-8706,-230786,115058
-8870,-230653,115201
-8844,-230585,115589
-8857,-230610,115782
-8679,-230333,115843
-8212,-230148,115903
-7949,-230189,115725
-7682,-230232,115476
-7489,-230244,115232
-7288,-230460,114960
-7147,-230460,115017
-7275,-230539,115374
-7389,-230883,115807
-7581,-230883,115818
-7892,-230948,115702
-8153,-230544,115383
-8679,-230016,115081
-8873,-229319,115010
-9051,-228662,114623
-9057,-227973,114717
-9279,-227556,114660
-9067,-227047,114567
-9006,-226678,114674
-8731,-226463,114696
-8459,-226330,114974
-8007,-226566,115251
-7774,-226506,115259
-7522,-227012,114788
-7491,-227037,115416
-7466,-227412,115434
-7600,-227638,115345
-7653,-227842,114976
-7815,-228064,114822
-8033,-228200,114945
-8187,-228190,115090
-8344,-228339,115181
-8509,-228520,115482
-8441,-228877,115958
-8467,-229306,116005
-8479,-229267,116042
-8274,-229595,116324
-8320,-230050,116126
-8109,-230144,115917
-7947,-230193,115852
-8098,-230257,115523
-8341,-230270,115624
-8776,-230186,114559
-8641,-230136,114655
-8396,-230404,116096
-7625,-230449,117245
-7217,-230444,118644
-6683,-230042,118700
-7364,-229738,117903
-7444,-229347,116230
-7791,-228627,114838
-7899,-227271,115558
-8068,-227034,116289
-8190,-227156,116491
-8420,-227354,115882
-8266,-227830,115711
-8396,-228170,115742
-8477,-228207,115924
-8423,-227908,116013
-8349,-227741,116349
-8262,-227171,116392
-8241,-226666,116161
