-23648,-212811,141638
-23902,-213183,141786
-24056,-213158,141816
-24034,-213052,142146
-24121,-213149,142325
-23815,-212705,142416
-23677,-212566,142195
-23695,-212423,142025
-23479,-212219,142267
-23564,-212165,142421
-23422,-212167,142377
-23499,-212362,142360
-23639,-212318,142393
-23602,-212231,142252
-23714,-212283,142426
-23771,-212408,142472
-23854,-212270,142526
-23885,-212212,142603
-24046,-212338,142728
-23900,-212211,142869
-23758,-212312,142824
-23625,-212394,142757
-23602,-212552,142568
-23510,-212639,142675
-23528,-212830,142826
-23395,-212796,142691
-23433,-212752,143051
-23602,-212777,142735
-23454,-212665,142774
-23436,-212727,142525
-23424,-212735,142593
-23261,-212862,142759
-23126,-212852,142613
-23128,-212814,142590
-23080,-212957,142522
-22928,-212851,142644
-22952,-212783,142577
-23050,-212736,142686
-22952,-212738,142839
-22940,-212736,142811
-22811,-212870,142865
-22760,-212871,142918
-22971,-212906,142896
-23005,-212749,142988
-22995,-212795,142703
-23123,-212834,142907
-23279,-212853,142607
-23329,-212863,142783
-23494,-212774,142864
-23644,-212693,142486
-23756,-212484,142366
-23803,-212348,142039
-23987,-212050,141767
-23899,-212066,141617
-23716,-211836,141636
-23531,-211703,141307
-23365,-211742,141416
-23321,-211777,141400
-23265,-211934,141585
-23135,-211966,141758
-23168,-212119,141998
-23205,-212493,141973
-23146,-212441,142376
-23285,-212799,142583
-23344,-212922,142817
-23423,-212992,143159
-23449,-213133,143251
-23494,-213039,142916
-23731,-212862,142818
-23860,-212864,142680
-23914,-212762,142348
-23935,-212513,142407
-24003,-212678,142598
-23976,-212679,143076
-23731,-212974,144348
-23629,-213586,146490
-23917,-213999,144991
-24543,-213290,141133
-24983,-210440,132928
-24364,-208428,133937
-23455,-208233,139753
-22622,-209630,146069
-22569,-211275,147109
-23134,-212577,142737
-23785,-213486,140691
-24124,-214257,142655
-23896,-214507,145502
-23392,-213937,146804
-22733,-213022,146785
-22159,-212247,146404
-21415,-211805,145814
-20923,-211282,144198
-21182,-210828,141747
-21281,-210112,139965
-21859,-209683,140369
-22633,-210068,142190
-23427,-211253,143501
-24439,-212644,143313
-25133,-213905,142153
-25828,-214675,141655
-26318,-215062,142267
-26620,-214721,143559
-26661,-213923,143665
-26358,-212950,143437
-26030,-212179,142968
-25395,-211757,142718
-24639,-211266,142541
-24220,-211382,142569
-23326,-211486,142730
-22579,-211970,142785
-21774,-212567,142840
-21410,-213132,142956
-21319,-213526,142816
-21357,-214176,142900
-21746,-214688,142726
-22625,-214642,142538
-23295,-214535,142477
-23963,-214000,142083
-24496,-213451,142214
-25097,-212974,142398
-25481,-212338,142230
-25763,-211667,142217
-25670,-211260,142258
-25450,-211051,142151
-25174,-211131,142165
-25091,-211175,142061
-24403,-211408,142316
-23627,-211719,142232
-22996,-211887,142331
-22516,-212081,142463
-21906,-212297,142665
-21548,-212210,142472
-21315,-212124,142233
-21196,-211954,142034
-21407,-211580,141906
-21588,-211246,142274
-21877,-211003,142313
-22397,-210786,142258
-23245,-210608,142621
-24048,-210732,142706
-24712,-211341,142964
-25211,-211880,142528
-25574,-212092,141464
-25739,-212707,142571
-25782,-213189,143900
-25736,-213597,145501
-25822,-213528,146092
-25819,-213511,145937
-25693,-213434,145268
-25351,-213184,144446
-24990,-212641,142568
-24374,-211769,141735
-23968,-211372,142354
-23468,-211158,143353
-23407,-211470,144529
-22856,-212761,145219
-22930,-213342,144425
-22556,-213673,144213
-22602,-213183,144397
-22696,-212729,144683
-22925,-212130,144828
-23045,-211524,144818
-22953,-211116,144596
-23206,-210879,144125
-23325,-210646,143969
-23425,-210577,143742
-23420,-210602,143733
-23205,-210721,143810
-22993,-211023,143799
-22743,-211213,143755
-22273,-211742,143514
-21765,-211932,143333
-21578,-212039,143132
-21270,-212029,142919
-20999,-211989,142881
-21034,-211929,142766
-21137,-211801,143089
-21420,-211594,142905
-21753,-211537,142717
-22169,-211399,142583
-22441,-211410,142689
-22823,-211301,142454
-22950,-211353,142453
-23393,-211462,142655
-23783,-211762,142830
-24082,-211864,142562
-24191,-211906,142706
-24279,-212009,142771
-24514,-212154,142949
-24440,-212060,142969
-24571,-211962,142873
-24528,-211876,142841
-24426,-211691,142992
-24343,-211619,142852
-24034,-211447,142863
-23823,-211415,142938
-23621,-211579,142827
-23508,-211615,142783
-23261,-211682,142863
-23175,-211782,142974
-23078,-212072,143031
-22981,-212291,142931
-22896,-212287,142847
-22858,-212297,142925
-22939,-212276,142700
-23134,-212128,142758
-23448,-211854,142572
-23951,-211642,142329
-24263,-211402,142484
-24619,-211525,142794
-24695,-211632,142835
-24843,-211569,142861
-24729,-211845,142831
-24570,-212109,142824
-24320,-212252,143040
-24137,-212586,143257
-23864,-212867,143256
-23606,-212964,143306
-23265,-212943,143307
-23064,-213170,143408
-22925,-213154,143297
-22810,-213044,143693
-23033,-213263,143745
-23124,-212987,143760
-23298,-212912,143643
-23574,-212755,143339
-24483,-212091,143098
-24631,-212181,143280
-24837,-212245,143431
-24856,-212146,143236
-24602,-212113,143280
-24209,-212347,143377
-24052,-212296,143181
-23713,-212441,143349
-23537,-212448,143241
-23249,-212614,143320
-23053,-212520,143350
-23095,-212511,143598
-23096,-212417,143411
-23325,-211966,143252
