-5449,-228603,116192
-5763,-228641,116031
-5892,-228539,116104
-5897,-228501,116060
-5979,-228414,115758
-5874,-228343,115858
-5931,-228534,115889
-5999,-228691,116171
-6194,-229023,116327
-5469,-228887,115973
-5615,-228705,115985
-5713,-228596,116069
-5896,-228522,116227
-6104,-228320,116146
-6340,-228293,116340
-6500,-228293,116479
-6633,-228323,116339
-6587,-228299,116457
-6655,-228285,116342
-6676,-228131,116543
-6845,-228134,116529
-6935,-228139,116624
-7054,-227968,116919
-6971,-228067,116766
-7143,-227974,116682
-7187,-228009,116656
-7140,-227876,116469
-7103,-227822,116062
-7042,-227626,116058
-6988,-227701,116395
-6721,-227828,116537
-6538,-227925,116645
-6194,-228147,116447
-6029,-228214,116128
-6191,-228461,116301
-6204,-228538,116454
-6344,-228597,116376
-6333,-228530,116453
-6359,-228573,116323
-6330,-228570,116445
-6393,-228567,116447
-6145,-228693,116708
-6087,-228661,116740
-5975,-228782,116465
-6023,-228835,116335
-5752,-228732,116266
-5726,-228851,116295
-5702,-228727,116100
-5518,-228809,115829
-5397,-228741,116150
-5209,-228632,116105
-5154,-228864,115936
-5043,-228905,115904
-5094,-228884,115973
-5105,-228899,115771
-5177,-228934,115744
-5147,-229042,116093
-5136,-228983,116171
-5214,-228744,115886
-5240,-228674,115717
-5356,-228548,115453
-5366,-228422,115348
-5341,-228343,115280
-5256,-228161,115305
-5341,-228101,115116
-5265,-227968,115020
-5315,-228076,114770
-5150,-228075,114844
-5182,-228241,114937
-5066,-228349,115063
-5159,-228571,115030
-5094,-228636,115340
-5375,-228906,115434
-5325,-229011,115424
-5544,-229129,115409
-5630,-229331,115614
-5682,-229333,115866
-5540,-229334,115836
-5548,-229533,115916
-5551,-229456,115770
-5522,-229538,115480
-5408,-229530,115463
-5520,-229372,115100
-5476,-229264,114815
-5353,-229049,114929
-5079,-228925,116116
-4645,-229019,117618
-4698,-229144,116590
-5234,-228726,111281
-4635,-226953,113104
-4482,-227261,116195
-5080,-228020,118774
-6293,-228872,117511
-7687,-229058,113672
-8238,-228798,111056
-7759,-228022,111733
-6339,-227559,115602
-4739,-227615,119991
-3716,-227829,119829
-4006,-227718,116322
-4645,-227832,114693
-5486,-227766,114266
-6316,-228092,115261
-6761,-228291,115902
-6705,-228673,115645
-6492,-229037,115375
-5716,-230127,114096
-7289,-229150,114348
-7427,-229088,114265
-7445,-228973,114513
-7541,-229090,114783
-7520,-229217,114921
-7418,-229569,114966
-7097,-230099,114884
-6795,-230563,114567
-6381,-230910,114124
-5932,-231110,114228
-5517,-231314,114345
-5315,-231569,114880
-5357,-231524,114831
-5567,-231647,114416
-5860,-231389,114537
-6209,-231255,114650
-6615,-230779,114203
-6814,-230366,113656
-7259,-229913,113811
-7305,-229813,113987
-7478,-229461,114026
-7543,-229085,113931
-7509,-228935,113603
-7406,-228720,113653
-7162,-228499,113490
-6728,-228338,113507
-6273,-228188,113486
-5848,-228203,113743
-5535,-228333,113882
-5501,-228623,113434
-5378,-228705,113579
-5653,-228924,113580
-5598,-228912,113669
-6058,-228985,113835
-6139,-228981,113925
-6457,-228980,114046
-6559,-228961,114180
-6606,-229001,114217
-6836,-228992,114506
-6980,-229195,114660
-7046,-229376,114739
-6968,-229440,114791
-6950,-229594,114678
-6891,-229548,114388
-6902,-229514,114403
-6690,-229666,114384
-6441,-230308,113449
-5895,-230650,115266
-5154,-230442,115993
-5371,-230488,115068
-5647,-230554,114200
-5866,-230527,113183
-5904,-230323,112393
-5846,-229872,112555
-5826,-229481,113341
-6091,-229150,114816
-6829,-229727,114853
-7016,-229993,114214
-6988,-229511,114326
-7071,-228977,114252
-7024,-228455,114064
-6897,-228169,114205
-6756,-228057,114003
-6629,-228421,113826
-6727,-228594,114120
-6591,-229291,113978
-6392,-229681,114060
-6230,-229840,113940
-5740,-230120,114078
-5192,-230208,113862
-4895,-230031,113672
-4672,-229922,113885
-4864,-229637,113994
-5053,-229553,114068
-5412,-229529,113976
-5746,-229684,114158
-6262,-229637,114384
-6392,-229727,114333
-6755,-229747,114235
-6744,-229741,114263
-7003,-229650,114277
-7050,-229628,114433
-6964,-229468,114609
-7166,-229257,114709
-7030,-229328,114486
-6923,-229355,114519
-6908,-229459,114675
-6845,-229571,114410
-6625,-229528,114306
-6479,-229571,114021
-6462,-229439,113894
-6305,-229473,113835
-6035,-229479,113668
-6020,-229488,113462
-6165,-229435,113730
-6243,-229630,114013
-6315,-229793,114104
-6404,-229690,114173
-6584,-229662,114115
-6623,-229563,114193
-6690,-229415,114185
-6767,-229434,114243
-6687,-229295,114228
-6727,-229296,114167
-6724,-229135,114258
-6746,-229024,114163
-6556,-229015,114144
-6497,-229184,113976
-6300,-229202,114000
-6257,-229338,113776
-6165,-229420,113695
-6007,-229560,114133
-6026,-229658,114065
-5908,-229842,114136
-6006,-229850,113974
-5895,-229869,113607
-5979,-229710,113624
-6072,-229664,113610
-6053,-229522,113768
-6033,-229432,113931
-6250,-229397,113822
-6266,-229446,114103
-6227,-229564,114251
-6170,-229833,114180
-6164,-229857,114139
-6195,-229733,113940
-6164,-229626,113841
-6049,-229583,113816
-6034,-229485,114112
-6023,-229471,114113
-6009,-229532,114058
-6000,-229651,113775
-5925,-229610,113509
-6024,-229519,113416
-6093,-229590,113581
-6142,-229477,113476
-5978,-229567,113553
-6054,-229694,113851
-6216,-229693,113703
-6121,-229676,113874
-6125,-229531,113858
-6112,-229587,114037
-6164,-229532,113711
-6051,-229679,113813
-6028,-229676,113826
-6117,-229741,114076
-6036,-229814,113912
-5979,-229799,113650
-6092,-229914,113746
-6065,-229863,113518
-6170,-229916,113580
-6141,-229791,113882
-6243,-229625,114002
-6140,-229626,113905
-6128,-229560,113703
-6113,-229442,113650
-6198,-229208,113515
-6100,-229001,113545
-6093,-228878,113539
-6216,-228738,113300
-6302,-228745,113204
-6192,-228664,113251
-6146,-228934,113627
-6126,-229084,113888
-6128,-229430,114070
-6365,-229743,114224
-6587,-230133,114403
-6483,-230197,114410
-6692,-230139,113912
-6663,-229945,113989
-6682,-229823,113979
-6495,-229757,114069
-6492,-229759,114035
-6627,-229757,114004
-6759,-229761,113723
-6904,-229715,113296
-6837,-229674,113467
-6420,-229641,114528
-5992,-230077,116370
-5826,-230247,113891
-6349,-229275,108567
-6159,-228226,107589
-5166,-227793,110879
-4736,-228096,114408
-5040,-228488,116280
-6229,-229387,117205
-6985,-230014,117255
-8326,-230617,115030
-8589,-230272,111346
-7732,-229381,111063
-6379,-228521,113330
-5327,-227838,115367
-4475,-227589,116195
-4568,-227967,115415
-5526,-228388,114105
-6871,-229040,114373
-7711,-229785,115623
-8114,-230433,115688
-7715,-230607,114536
-7182,-230898,113514
-6518,-230942,113187
-6117,-231116,113530
-5942,-230940,113400
-6024,-230742,113309
-6757,-230110,113105
-7530,-229755,113185
-7772,-229548,113465
-8194,-229264,113820
-8235,-229197,113702
-8269,-229210,113813
-8130,-229263,113326
-7773,-229686,113356
-7047,-230015,113142
-6387,-230447,113288
-5912,-230862,113053
-5594,-231168,113015
-5557,-231380,113145
-5786,-231592,113395
-5867,-231634,113715
-6003,-231628,113654
-6187,-231367,113214
-6479,-230972,113534
-6742,-230664,113465
-6843,-230508,113352
-7231,-230192,113300
-7440,-229827,113034
-7694,-229495,113118
-7867,-229278,112974
-7965,-228910,112682
-7830,-228787,112864
-7713,-228677,112600
-7268,-228474,113033
-6862,-228689,112889
-6309,-228578,113027
-5963,-228988,112907
-5866,-229009,113025
-5755,-229217,113036
-5600,-229510,112737
-5443,-229478,112574
-5513,-229636,113225
-5605,-229767,112688
-5677,-229670,112952
-5763,-229516,113082
-5832,-229379,113112
-6018,-229529,113208
-5932,-229338,113239
-5882,-229450,113409
-6098,-229592,113400
-6234,-229757,113381
-6462,-229866,113459
-6482,-230161,113731
-6680,-230282,113783
-6629,-230424,113764
-6646,-230478,113617
-6605,-230494,113805
-6701,-230609,113573
-6809,-230597,113375
-6917,-230649,113288
-6928,-230715,112834
-7346,-230178,111614
-7204,-230473,112270
-6242,-230564,114015
-5548,-230691,115669
-4891,-230697,116049
-5692,-230412,114294
-5957,-230226,112797
-6173,-230056,112327
-6027,-229584,112390
-6213,-229075,112930
-6705,-228756,114414
-7270,-228699,115075
-7602,-229187,113453
-7665,-229161,113383
-7434,-228954,113670
-7361,-228823,113778
-7217,-228468,113466
-7033,-228329,113368
-6951,-228464,112999
-6663,-228786,112828
-6684,-229475,113125
-6413,-229681,113317
-6364,-229977,113527
-6018,-230306,113435
-6022,-230597,113462
-5596,-230553,113392
-5449,-230518,113381
-5332,-230531,113517
-6178,-230650,113514
-6650,-230823,113561
-7036,-231025,113843
-7287,-231089,113796
-7514,-230908,113898
-7604,-230748,113738
-7727,-230489,114013
-7756,-230297,114403
-7758,-230197,114304
-7823,-230041,114131
-7789,-229714,114137
-7548,-229518,114152
-7597,-229553,114251
-7492,-229550,113935
-7239,-229583,113878
-7311,-229964,113866
-7330,-230343,113696
-7563,-230902,113605
-7434,-231610,113780
-6972,-231180,113800
-6518,-230876,113832
-6208,-230576,114341
-6246,-230014,113192
-6258,-229292,111162
-6510,-228941,110533
-6788,-228449,109942
-6648,-228407,110435
-6145,-229317,112851
-5720,-231323,114448
-5835,-232302,114326
-6026,-234003,113016
-5767,-235412,113340
-5666,-235959,112839
-5471,-235655,112480
-5349,-234439,112679
-5515,-233183,114802
-5486,-232913,116506
-5583,-232295,118575
-5733,-231969,119118
-5718,-231475,118995
-5703,-230702,118895
-5483,-229427,118060
-4980,-228131,117403
-4540,-226654,116485
-4168,-225282,115535
-3971,-224343,115596
-3864,-224287,116585
-4066,-224654,116877
-4462,-225333,116548
-4745,-225886,116487
-5242,-226480,116347
-5527,-226866,115242
-5869,-226892,115251
-6298,-227211,116339
-6550,-227263,116782
-6933,-227294,116961
-7262,-227121,117030
-7327,-226778,116654
-7192,-226449,116573
