-53275,-248635,-887
-53077,-249165,-1813
-52804,-249728,-3043
-52543,-250622,-3426
-52468,-251625,-2552
-51995,-251859,-1684
-51853,-251987,-875
-51821,-252340,-722
-52016,-251981,-72
-51946,-251375,-150
-51766,-250540,-292
-51439,-249769,-222
-51030,-249082,-621
-50327,-248451,-712
-50053,-248126,-1085
-50125,-248251,-1021
-52182,-249383,-1204
-52684,-249769,-855
-52865,-250194,-791
-52887,-250037,-405
-52754,-250176,-234
-52071,-250143,-192
-51846,-250141,-370
-51550,-249794,-384
-51240,-249487,-335
-51357,-249635,-147
-51492,-249741,114
-51321,-250143,196
-51249,-250491,113
-51786,-250769,-753
-51971,-250805,-1132
-52163,-250682,-1266
-52348,-250711,-735
-52462,-250780,-441
-52494,-250876,-411
-52073,-250933,-708
-51531,-251360,-749
-51129,-251608,-823
-51148,-251613,-834
-51674,-251525,-757
-52354,-251470,-542
-53278,-251200,-281
-53207,-250459,-53
-53054,-250152,-69
-52892,-250006,111
-52772,-249613,-163
-53168,-249108,-403
-53483,-248793,-140
-54050,-248857,27
-54361,-248910,408
-54446,-248625,380
-54028,-248436,553
-53551,-248351,779
-52739,-248679,306
-52213,-248890,-304
-51924,-249025,-355
-52083,-249478,-446
-52167,-249640,-735
-51995,-249584,-632
-51872,-249664,-188
-51919,-250219,141
-52227,-250759,205
-52884,-251249,81
-53304,-251382,-79
-53892,-251583,-309
-54195,-251238,-258
-54146,-250894,84
-54110,-250852,-77
-54089,-251044,191
-53771,-251171,142
-53781,-251147,-131
-53815,-251166,-256
-53605,-251016,-226
-53530,-250634,-392
-53302,-250022,-289
-53157,-249845,-506
-52999,-249601,-830
-52840,-249444,-889
-52805,-249331,-706
-52464,-248975,-525
-52501,-248915,-586
-52790,-249154,-774
-52699,-249444,-819
-52650,-249784,-528
-52773,-250257,-356
-52923,-250372,-631
-52851,-250528,-725
-52671,-250866,-891
-52677,-251537,-1254
-53104,-251533,-917
-53133,-251215,-837
-53085,-251132,-1106
-52936,-251072,-1180
-52903,-251323,-1126
-53185,-251150,-1034
-53359,-250798,-1348
-53564,-250249,-941
-52908,-249431,-260
-52882,-249679,-311
-52727,-249855,-335
-52543,-250641,-656
-52654,-251379,-1097
-53008,-251291,-1315
-53523,-250887,-745
-53786,-250252,-599
-53635,-249875,-488
-53619,-249464,-630
-53533,-249033,-617
-53369,-248900,-706
-53581,-248517,-639
-53797,-248102,-783
-53916,-247374,-257
-53679,-247290,-150
-53616,-247570,-264
-53548,-248285,-375
-53301,-249001,-699
-53017,-249905,-819
-52686,-250553,-1028
-52444,-251600,-1046
-51824,-252007,-1245
-51488,-251720,-1446
-50958,-251074,-1729
-50841,-249872,-1918
-51044,-249725,-1742
-52054,-249846,-1718
-52418,-249597,-1285
-52661,-249183,-777
-52856,-249026,-272
-53482,-249271,271
-53905,-249346,831
-54763,-249066,1448
-55727,-248963,1547
-56292,-248881,1767
-56396,-248663,851
-56078,-249065,-50
-55759,-249869,-267
-54812,-250177,-1062
-54785,-250007,-4092
-53891,-249149,-9293
-51678,-250218,-7186
-50009,-250936,-3392
-49398,-251063,3255
-51629,-250594,5337
-54254,-248622,1763
-54726,-248247,514
-53256,-249897,4137
-52828,-250415,4661
-52998,-249284,2467
-52452,-249793,5383
-52852,-249747,4859
-53808,-249171,2192
-53894,-248949,1323
-53062,-249212,304
-52342,-249538,-302
-51996,-249597,-1791
-52197,-250051,-3193
-52329,-250159,-3616
-52632,-251553,-3062
-52976,-252893,-751
-53573,-253339,882
-54032,-253153,1698
-53995,-252521,1357
-53110,-252249,426
-52435,-252123,106
-52025,-252057,241
-51769,-251931,80
-51630,-252115,562
-51980,-252536,343
-52140,-252492,584
-52238,-252219,614
-52476,-251629,37
-52598,-250929,-103
-52452,-250022,-249
-52384,-249845,-647
-52765,-249518,-711
-53132,-249338,-760
-53116,-249049,-931
-52892,-248653,-1030
-52235,-248088,-1185
-51931,-247736,-1308
-52023,-247831,-1609
-52196,-248171,-1908
-52276,-248713,-1758
-52431,-248827,-1677
-51753,-248828,-1484
-51501,-249064,-1915
-51116,-249554,-1587
-50808,-250509,-1358
-50568,-250698,-57841,-249047,-3587
-57998,-248952,-3258
-57942,-249199,-3250
-58072,-249015,-3429
-58355,-248715,-3477
-59066,-248785,-3409
-59351,-248748,-3411
-59546,-249315,-3523
-59679,-248959,-3842
-59634,-248617,-3525
-59448,-248435,-2928
-59039,-248054,-2613
-58876,-247842,-2497
-58841,-247966,-2527
-58929,-247630,-2560
-59003,-247502,-2518
-58896,-247359,-2447
-58778,-247563,-2634
-58336,-247308,-2725
-57952,-246949,-3166
-57612,-246462,-2983
-57530,-246568,-3162
-57273,-246913,-3196
-57221,-247351,-3086
-57235,-248462,-2799
-57101,-249532,-3206
-57309,-249879,-3229
-57671,-249974,-2804
-58116,-249861,-2876
