-13470,-255176,-18243
-13058,-255295,-18411
-12802,-255506,-18641
-12433,-255502,-18520
-11927,-255421,-18736
-11294,-255047,-18949
-11317,-254773,-19027
-11607,-254672,-18867
-11953,-254651,-18841
-12015,-254740,-18787
-12316,-254431,-18793
-12697,-254052,-19205
-13110,-253922,-19334
-13366,-253919,-19539
-13719,-254144,-19107
-14288,-254498,-19195
-14383,-254973,-19000
-14457,-255257,-18996
-14252,-255426,-18895
-13778,-255536,-18751
-13354,-255502,-18641
-12944,-255548,-18370
-13078,-255404,-18692
-13535,-255262,-18822
-13927,-255436,-18689
-13995,-255468,-18842
-13404,-255369,-18889
-12981,-255162,-18835
-12545,-254690,-18936
-12440,-254246,-18846
-12388,-254042,-18910
-12238,-253896,-19097
-12393,-253682,-18694
-12563,-253336,-18332
-12633,-253178,-17955
-12837,-253362,-17827
-12797,-253131,-17764
-13142,-253044,-17667
-13685,-252964,-17656
-13876,-253196,-18014
-14076,-253507,-18550
-14085,-253863,-18512
-14063,-254400,-19053
-13533,-254794,-19601
-13466,-254850,-19667
-12961,-255496,-19589
-12626,-256001,-19393
-12289,-256211,-19413
-12326,-256100,-19309
-12417,-256319,-19229
-12435,-256717,-19364
-12267,-256512,-19248
-12229,-256379,-19289
-12298,-256257,-18792
-12837,-256071,-18516
-13113,-255848,-18267
-13180,-255720,-17954
-13024,-255356,-17958
-12908,-254814,-17959
-12837,-254774,-18096
-12723,-254536,-18262
-12704,-254164,-18432
-12676,-253852,-18409
-12628,-253494,-18544
-12918,-253162,-18787
-13046,-253224,-19440
-13016,-252502,-22039
-12900,-252394,-24039
-12794,-252876,-24278
-12348,-253921,-24257
-11731,-255416,-22503
-12056,-257138,-17880
-12926,-257521,-14948
-13241,-255618,-16757
-13142,-254257,-18037
-12921,-254532,-18612
-13120,-253873,-19311
-12762,-252980,-19662
-13105,-252466,-19305
-13610,-252156,-19010
-14374,-252853,-17439
-13948,-253694,-16529
-12994,-254110,-17157
-12054,-253432,-19504
-11710,-253004,-20730
-11081,-253467,-20528
-10490,-254079,-19851
-9981,-254512,-19150
-10225,-254511,-18763
-11088,-254440,-19194
-12197,-254457,-19524
-12519,-254791,-20002
-12635,-254857,-20093
-13247,-254254,-20486
-14205,-253598,-20612
-14758,-253658,-20475
-15031,-254217,-20395
-14972,-254773,-20157
-14497,-255507,-19962
-13944,-256078,-19315
-13207,-256362,-18780
-13064,-256508,-18505
-13289,-256552,-18767
-13386,-256945,-18682
-13640,-257213,-18654
-13828,-257418,-18839
-13888,-257344,-18707
-13315,-257338,-19077
-12766,-257059,-19835
-12754,-256645,-20105
-12738,-256253,-20453
-12187,-255858,-20531
-12010,-255353,-20466
-12124,-254560,-20371
-12128,-253842,-20094
-12346,-253335,-19454
-13092,-252138,-18498
-13345,-251851,-18527
-13708,-251895,-18398
-13895,-252030,-18051
-14083,-252224,-18105
-14133,-252466,-17981
-13908,-253125,-18317
-13562,-253342,-18540
-13334,-253719,-18818
-12947,-254317,-18572
-12969,-254778,-18476
-12616,-255961,-18867
-11893,-256258,-19028
-11232,-256622,-18899
-10952,-256545,-18993
-11139,-256492,-19012
-10978,-256251,-18828
-10848,-255725,-18677
-10849,-255113,-18577
-11071,-254437,-18287
-11792,-253596,-18125
-13673,-252889,-18130
-13395,-252657,-18509
-13201,-251703,-20993
-12585,-251008,-20721
-12940,-252229,-19193
-13296,-253550,-17390
-14026,-253475,-16435
-14231,-252508,-17020
-14139,-252531,-17486
-14323,-253603,-17962
-13931,-255060,-18589
-12440,-254909,-19446
-12615,-256652,-19548
-12017,-257868,-19121
-11670,-258175,-19134
-11423,-258142,-19353
-12244,-258247,-19229
-12548,-258363,-18947
-12897,-258294,-18628
-13103,-258278,-18045
-13832,-257656,-17587
-14069,-256796,-17637
-14635,-256432,-17426
-15504,-255731,-17954
-15655,-255013,-18367
-14838,-255103,-18337
-13940,-255491,-18182
-13079,-255152,-18063
-13059,-254204,-18074
-13335,-253490,-18382
-13358,-253317,-18161
-13783,-253048,-17965
-14038,-253003,-17779
-14392,-253029,-17820
-14844,-253385,-17699
-15333,-253598,-10804,-255359,-12920
-10801,-255319,-13089
-10658,-255004,-13232
-10639,-254948,-13442
-10430,-254771,-13525
-10443,-254797,-12919
-10540,-254654,-12668
-10754,-254597,-12629
-10784,-254428,-12329
-11027,-254696,-12318
-11277,-255132,-12097
-12029,-255466,-11844
-12237,-255761,-11658
-12411,-256207,-11667
-12487,-256645,-11732
-12166,-256985,-12224
-11728,-256534,-13682
-11517,-256236,-13773
-11184,-255818,-12967
-11058,-254720,-15256
-11085,-253252,-17584
-11159,-254383,-17315
-10421,-255835,-15260
-10090,-257592,-8484
-10984,-256243,-8765
-11489,-254224,-11461
-11074,-254607,-10565
-10489,-256258,-9185
-10727,-254805,-10818
-11325,-254222,-9179
-11828,-253827,-9340
-11981,-253166,-10481
-11868,-252904,-11310
-11918,-253032,-13083
-12066,-253169,-14602
-10409,-256573,-12041
-9537,-257125,-10821
-9652,-257078,-10606
-9930,-256632,-10933
-10253,-256805,-11302
-10510,-257044,-11453
-10968,-255919,-11210
-11181,-255157,-11354
-10983,-254837,-11652
-11139,-254825,-12143
-10993,-255103,-12143
-10631,-255672,-12356
-11050,-256565,-12403
-11111,-256658,-12256
-11240,-256844,-12386
-11319,-256531,-12332
-11473,-256756,-12519
-10841,-256780,-12823
-9850,-255720,-13415
-9783,-255285,-13125
-10038,-254767,-13491
-10478,-254160,-13461
-10882,-254022,-13259
-11341,-253727,-13242
-12143,-254423,-13337
-12715,-254664,-13320
-12701,-255049,-13480
-12520,-255392,-13489
-12477,-255805,-13489
-12669,-256198,-13292
-11588,-256494,-13234
-11471,-256343,-13410
-11210,-256003,-13366
-11522,-255689,-13210
-11831,-255243,-13143
-12168,-254882,-13438
-13110,-254902,-13418
-13010,-255887,-13082
-12453,-255907,-12938
-11948,-255929,-13144
-11674,-255473,-13633
-11790,-254685,-14919
-11884,-253522,-15786
-12735,-255410,-13073
-13454,-254914,-11788
-13367,-254198,-11910
-13134,-254258,-12182
-12676,-254578,-12859
-12191,-254683,-13865
-11835,-254833,-14787
-11298,-255185,-14954
-11032,-255514,-14166
-10848,-255998,-13329
-11075,-256043,-12652
-11269,-256290,-12406
-11052,-256322,-12072
-11126,-255062,-12478
-11140,-254398,-12859
-11306,-253780,-12799
-11369,-253352,-13317
-11731,-253046,-13259
-11749,-252864,-13322
-11943,-254157,-13388
-11626,-255108,-13358
-11147,-255726,-13271
-10608,-256099,-13091
-10340,-256291,-12906
-10345,-256479,-12633
-10000,-256518,-12462
-10472,-255949,-12581
-11079,-255316,-12708
